track_id,name,album,artist,release_date,length,popularity,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature
20tM3OtYXmpUtoZjFnmO1b,Behind the Scenes,Behind the Scenes / Reeces Pieces,Jess Spink,4/30/2021,282891,50,0.673,0.113,0.782,0.854,0.247,-5.136,0.0566,128.056,4
3feHJWvuuVHPSrzWXoxUH6,Bun And Cheese,Bun & Cheese,DJ Pantha,9/3/2021,336581,26,0.76,0.0104,0.78,0,0.173,-6.009,0.116,143.054,4
0aEIw4siCqZ8hlDrvtlRep,Fly With Us,Fly With Us,Chris Lorenzo,9/17/2021,248437,62,0.865,0.031,0.913,0.184,0.0901,-3.094,0.0724,128.012,4
4ZKyMOBSd2M7yTDEoa2LlP,Again,Again,Takura,9/24/2021,231556,47,0.38,0.0156,0.968,0.819,0.208,-2.969,0.082,134.503,4
7e6FQw24bmpOrpaniB5MjC,Phone Line Crew,Phone Line Crew,Royal-T,8/20/2021,211375,32,0.718,0.0327,0.974,0.738,0.158,-4.58,0.0411,129.016,4
7KMqFgnOWEIBPayRCLx7NI,Amazon Prime,Amazon Prime,1st Born,2/26/2021,160483,40,0.786,0.0363,0.757,0.0047,0.128,-6.441,0.277,130.119,4
1gmlkortUXcobzlQ6qX6Bz,Boozy,Boozy,Window Kid,10/2/2020,204609,56,0.879,0.0994,0.908,5.15E-05,0.927,-3.72,0.231,129.991,4
2FvAuESuB9bAlTiZh9bXvG,U Get Me,U Get Me,Livsey,11/12/2021,322206,38,0.54,0.0418,0.846,0.00619,0.0904,-3.333,0.278,135.955,4
0OnhVr0XzJlzGANtXwwS9D,Duppy Them,Duppy Them,Killa P,5/31/2021,223385,34,0.644,0.307,0.859,0,0.48,-4.387,0.339,140.026,4
3qnOkCq9clIjUbiFkUcBZg,No Fear,No Fear,Sando,7/5/2021,216903,29,0.719,0.00543,0.87,0.0446,0.112,-7.558,0.141,135.023,4
3YrHn8rV4DSyMjryTLIxo0,Flow (Habstrakt Remix),Flow (Habstrakt Remix),Habstrakt,1/15/2021,207360,42,0.872,0.0136,0.955,0.594,0.352,-5.522,0.339,124.969,4
5oqQuROoAAc3FEQ2D8svfR,Can't Escape,Can't Escape,Birch,1/7/2022,218899,38,0.597,0.479,0.864,0.000313,0.141,-2.765,0.0668,134.97,4
3RAgAdJt10E68RQj6NcG7p,All My Love,All My Love,Reigns,10/22/2021,169386,45,0.648,0.049,0.944,0,0.28,-3.818,0.0524,127.963,4
7bPkaPxJFBqyieS9HtDx4Q,Take Me as I Am - Holy Goof Remix,Take Me as I Am,Holy Goof,7/16/2021,191818,41,0.636,0.00694,0.969,3.52E-06,0.222,-1.838,0.0376,132.037,4
1fg8X5xFJIkICvQ3rgIP3L,Casual,Casual,Riko Dan,3/19/2021,212354,41,0.705,0.0662,0.862,4.28E-05,0.135,-2.928,0.185,128.048,4
2ETxl4UkDnOdaq7FUjFxkY,Only Fans - DJ Q Remix,Only Fans (DJ Q Remix),DJ Q,4/2/2021,255500,36,0.717,0.021,0.989,0.838,0.0757,-5.918,0.046,130.013,4
43auTkxJdUs3TRkMNJROYj,Annihilation,In Two Worlds,Bushbaby,9/17/2021,270462,38,0.793,0.0324,0.948,0.922,0.321,-3.251,0.082,129.997,4
3PibpsKwq89Or7JcDBnvqS,Need To,Need To,Mikey B,6/18/2021,234692,32,0.817,0.0311,0.739,0.835,0.0656,-3.352,0.0549,132.965,4
7bjIa3yn21479pGIuu35F9,Famous,Nova,Purple Velvet Curtains,2/12/2021,267400,33,0.806,0.0719,0.53,0.607,0.436,-6.963,0.0843,131.964,4
4ZMgel13OsJ65I2uvYoyNU,Bobby Dazzler,Bobby Dazzler,SekTic,10/7/2021,295385,28,0.785,0.0131,0.93,0.709,0.0416,-4.054,0.0667,134.002,4
1ih35oQ4ucmBxSM0jiNFLD,Dealing Wit,Dealing Wit,Killa P,11/20/2020,260651,35,0.794,0.00936,0.886,3.31E-06,0.112,-5.111,0.133,139.978,4
3cy2jsGqXCDVGyWzVQ9tu0,Secure the Bag,Secure the Bag,Flava D,12/11/2020,248842,47,0.671,0.0437,0.956,0.335,0.0728,-2.298,0.0311,130.017,4
7cSYO410GCjwQpttuFxvbQ,Jazzy Jeff,Jazzy Jeff,Mnt,3/19/2021,240000,27,0.589,0.0661,0.88,1.53E-06,0.0873,-4.366,0.377,139.947,4
3zJWjSpQ4HFGUjcjAWl5dQ,Boss,Boss,JOJO,2/10/2021,306462,32,0.849,0.0171,0.949,0.872,0.188,-3.986,0.152,136.024,4
6y83sAg5Mx81YSzKSUw36j,Inside,Inside,Slick Don,3/19/2021,252000,42,0.616,0.0423,0.823,0,0.0658,-5.629,0.199,87.444,4
2PjxXX0yPQ3WzzrDSa2gSW,Lazerbeams,Lazerbeams,Wheeto,3/15/2021,251077,0,0.813,0.0106,0.814,0.708,0.0337,-2.342,0.0843,130.028,4
0kxVhuTPJMtAP3dj9Q7tuG,One Ting,One Ting,Phibes,6/24/2021,232500,43,0.749,0.00249,0.959,0.848,0.0533,-1.908,0.0724,127.999,4
2WCpgTEYu5cgIIokqQhqzW,Mock Man (The VIP),Mock Man (The VIP),KKoi,1/15/2021,229639,41,0.828,0.247,0.853,0.00151,0.0735,-5.958,0.292,130.02,4
685VvVtdY4Nhr6PcWW1Zyl,Come Back,Night Bass Freshmen Vol 4,MPH,10/30/2020,267000,41,0.842,0.00397,0.612,0.866,0.121,-6.288,0.0907,131.986,4
1Nv1cCXJoI59N4ep7wZ3mw,Lose My Mind,Lose My Mind,Window Kid,9/17/2021,221025,41,0.641,0.00989,0.852,0.00806,0.025,-10.039,0.059,133.965,4
3Hw8clcor9ojrg1AqHHKxp,Pure,Pure,Badger,5/31/2021,166154,31,0.817,0.000305,0.861,0.858,0.0434,-6.2,0.0564,130.012,4
3i4xoeUihdScqGDnvkCFXb,Be Real,Be Real,Dom Scanlon,5/21/2021,277500,37,0.816,0.0297,0.586,3.28E-05,0.0585,-5.674,0.0414,128.022,4
19SBdTkyhMdRDNxpydbxzc,Knock Knock,Knock Knock,Deppz,8/20/2021,198372,44,0.906,0.0368,0.882,0.842,0.228,-5.378,0.195,129.022,4
3TZd5TiRiHLkKptoF4jOvs,Body Talk - Samstone Remix,Body Talk (Samstone Remix),Samstone,10/28/2021,187505,34,0.751,0.196,0.913,0.00183,0.762,-2.449,0.269,128.013,4
6h2bwZae3TtaQPN7H4Nzwr,Skanker,Skanker,Scrufizzer,6/25/2021,227190,45,0.76,0.0106,0.942,0.0654,0.596,-5.257,0.0425,129.007,4
74OHEZCii7GYJqqEIHPYb0,Affiliation,Affiliation,Bermal,5/14/2021,190438,39,0.866,0.0168,0.709,7.54E-06,0.0647,-2.976,0.24,129.997,4
2U9J2leuFsABpW7Vxt1ZR4,What To Do,What To Do,Palizé,2/26/2021,226875,30,0.764,0.00468,0.605,0.85,0.531,-7.598,0.0851,131.971,4
34GR9jBULKi91lqNSo5og7,Acid,Acid,Skepsis,2/12/2021,225000,43,0.668,0.0143,0.949,0.0253,0.0771,-3.356,0.0519,130.015,4
6pGUQeCojl2Vn2Ul8pvaDt,Story of My Life,Story of My Life,Burgaboy,11/7/2021,205146,23,0.607,0.145,0.995,1.17E-06,0.0604,-0.989,0.575,128.853,1
4pTwMY48IEDfJlXE87heyD,Warehouse,Warehouse,Badger,10/29/2021,194000,32,0.872,0.000379,0.731,0.846,0.177,-4.729,0.0896,130.005,4
5szLalLSHItSzMOEqagjwn,Chances,Chances,Wittyboy,4/2/2021,310909,41,0.788,0.00074,0.771,0.000627,0.122,-3.842,0.124,132.014,4
6woeUe16l3I8DH9cQA43hs,Next to Me,Next To Me,Mr Virgo,10/29/2021,197956,27,0.807,0.0882,0.816,0.000198,0.111,-4.712,0.233,136.98,4
1VO8LC2PyM13d1LxE6KLSc,Put It On Me (feat. Mila Falls),Put It On Me (feat. Mila Falls),Mila Falls,9/18/2020,190349,58,0.748,0.00684,0.583,0,0.433,-5.673,0.0556,129.063,4
3DCBwvEQDnGoYVjdoTa6hI,Get Mad,Get Mad,Darkzy,5/21/2021,217344,47,0.544,0.117,0.816,1.46E-06,0.833,-3.777,0.412,131.992,4
0GES2nyDZvfxIaJmFLmtvz,Euphoria,Euphoria,Samstone,11/20/2020,195559,39,0.892,0.124,0.574,0.425,0.105,-8.369,0.335,132.063,4
3xzOZbZ0xce6OPwUGFDIGG,Hostage,Hostage,Bailey P,8/13/2021,232941,24,0.805,0.0293,0.67,0.00159,0.0611,-3.351,0.101,135.988,4
5rPEJbUTX6yaznk9V78jQZ,Solid Ground,Solid Ground,KDYN,6/11/2021,241860,38,0.707,0.0037,0.769,0.729,0.163,-6.938,0.0427,129.029,4
5x7FItoIkhDAAH0E3sZA3c,Take Me,Take Me,Pyrate,6/25/2021,223636,27,0.727,0.0004,0.86,0.801,0.315,-4.352,0.0304,132.034,4
6rFCbfnOPMjICtT8523Ayg,Dead To Me,Overthink,HODA,1/15/2021,246857,33,0.901,0.118,0.913,0.611,0.166,-4.532,0.0923,126.014,4
7ADvgniUzfEEh2eTqgpkz8,Ruins,Ruins,Sisko,6/18/2021,237293,46,0.82,0.287,0.829,0.346,0.403,-4.221,0.439,132.921,4
3SMyy85TGAxfH7NYu65ujO,Lighter (feat. KSI) - Shapes Remix,Lighter (feat. KSI) [Shapes Remix],Shapes,10/9/2020,204096,49,0.606,0.00524,0.973,0.000129,0.913,-2.357,0.0472,132.037,4
6cAQp72PYiCVJfsp9ksLAt,Hold On,Hold On,Cooky,2/26/2021,217847,37,0.505,0.00814,0.802,0.000691,0.299,-3.711,0.084,134.983,4
4HlC9ErrBHGjEDPD1YSjMe,Only You,Only You,Birch,7/16/2021,216894,41,0.74,0.289,0.887,0.00463,0.034,-1.34,0.0395,135.02,4
6HvxFxVD2YshIPMB4RjGqH,Higher,Higher - EP,Mikey B,7/16/2021,231100,35,0.784,0.0111,0.653,0.0256,0.0898,-7.574,0.0633,133.959,4
1QVQdgkRXRD4WON1AHvs1k,Hard Hitters,Hard Hitters,Dread MC,10/22/2021,232603,42,0.646,0.31,0.953,0.0307,0.0561,-0.731,0.278,128.011,4
3CZT4XSpZINp5qKTBuyBaH,Don't Call Me,Don't Call Me,KnightBlock,6/25/2021,218438,28,0.824,0.0242,0.936,0.362,0.105,-1.497,0.11,128.009,4
1ErZRORpwdSiWOqmehP4LU,Solid Ground - Virgil Abloh Remix,Solid Ground (Virgil Abloh Remix),Virgil Abloh,10/2/2020,381316,40,0.622,0.00263,0.916,0.636,0.341,-5.825,0.0699,150.008,4
7D0e3LOMtsHW6Xalv2Tvln,VSOD - Velvet Sky of Dreams,VSOD (Velvet Sky of Dreams),Hudson Mohawke,9/30/2020,342000,56,0.673,0.0172,0.51,0.22,0.0918,-8.469,0.0406,117.998,4
6ps4hHdnIM37lSSRarQV6M,The Shake Up,The Shake Up,Tjaka,2/11/2022,251523,47,0.79,0.0297,0.898,0.847,0.0891,-5.927,0.146,132.008,4
6mhD9IOxgWMb1E1Q0MBwrn,Catwalk,Catwalk,Emmit Fenn,2/23/2022,183934,51,0.786,0.000993,0.733,0.0933,0.162,-8.938,0.0459,122.016,4
3oXiddNGiWhpmlQCWkJoJ9,District 8,SYS02,FJAAK,3/5/2021,301996,56,0.658,0.0154,0.808,0.766,0.11,-6.792,0.182,138.212,4
3pYKObrBdzSqIt1PtWfJAh,Like A Good Old Friend,Like A Good Old Friend,Vegyn,3/19/2021,218907,36,0.657,0.735,0.547,0.529,0.363,-11.031,0.0573,129.975,4
4InDcTU0WkizVukh4Yua0Q,TASTY - Boys Noize Remix,TASTY,Boys Noize,2/9/2021,230781,43,0.743,0.00281,0.857,0.59,0.117,-5.637,0.044,129.982,4
79FRd4gq3o7yXSexLVsAFh,Burner,Burner,Ross from Friends,1/14/2021,308859,39,0.76,0.136,0.79,0.783,0.0724,-7.864,0.0619,127,4
32NQyxOI8S3Cvvt3Dp6s8K,Lucky - Edit,Lucky,Cameo Blush,4/15/2021,191653,29,0.574,0.0268,0.857,0.476,0.0786,-6.973,0.0359,132.999,4
19VTLxYPvCyYpAWxsfj3ir,Iron 2021,Iron 2021,Woodkid,10/5/2021,523453,35,0.205,0.0083,0.484,0.457,0.235,-11.496,0.0351,129.908,4
6c4mLN6NaKa0Js76rCIfTr,Back Seat - Tseba Remix,Back Seat (Tseba Remix),Tseba,11/24/2021,240191,38,0.891,0.00515,0.87,0.208,0.21,-3.884,0.041,121.029,4
69m0nk21Qs3xPCb99FHEpY,Like this,Like this,박혜진 Park Hye Jin,5/19/2020,245805,0,0.704,0.164,0.542,0.909,0.0779,-11.167,0.0355,125.06,4
2mykLbf6YfpFmZwUWowZv3,Caution,Caution,KAYTRANADA,2/18/2021,155758,54,0.696,0.0579,0.394,0.821,0.0899,-13.825,0.539,216.053,4
2AilPQNd3s6oxFstz2ZZ4n,Lights Up (feat. Channel Tres),Lights Up (feat. Channel Tres),Channel Tres,5/4/2021,191537,51,0.79,0.00449,0.442,0.0881,0.184,-8.242,0.0944,118.009,4
1O73n53LZxJNLeGdhwChtt,Burnt Orange - Edit,Burnt Orange,Elkka,3/23/2021,271475,50,0.849,0.236,0.744,0.157,0.0776,-9.744,0.0891,122.019,4
5Msk5Zka4UHzKqajJg5y5a,Lucky,Club Eat,Club Eat,2/12/2021,234146,34,0.68,0.00261,0.62,0.936,0.111,-6.96,0.0431,123.025,4
0mjDJiWmZ548y9EUnogCP1,Señorita,KicK iii,Arca,12/1/2021,141365,54,0.67,0.00309,0.778,0.00156,0.133,-6.828,0.115,176.028,4
7wC7oqIoDcN313wdziWyE0,Time to Go,My Face,Emiranda,5/6/2019,207409,27,0.79,0.0144,0.69,0.447,0.145,-9.371,0.0432,124,4
41XT2xRCJW7Bcfi7Fva6h4,Flutter,Bend,upsammy,3/1/2021,321000,41,0.515,0.00462,0.691,0.857,0.103,-6.615,0.0325,159.978,4
1YyOwwRXCi40ZpL72Ap1fJ,Zhudio54,DREAMLAND 2021,partywithray,4/30/2021,228586,51,0.907,0.00347,0.455,0.0642,0.351,-6.032,0.0759,121.963,3
0yuMVPiMBtNKHqWNfAyzSY,Shhh,Shhh,LCY,4/1/2021,238222,30,0.529,0.00236,0.939,0.81,0.0774,-7.566,0.159,134.028,4
5aqsZYOE5bP1cY4sSaw0Jq,On Your Mind,On Your Mind,Doss,5/5/2021,246183,40,0.825,0.0617,0.569,0.776,0.094,-8.334,0.0483,123.013,4
6U68eIjQeHBdMEvPXFvnKS,The Ghost,The Ghost,Flight Facilities,6/10/2021,244499,29,0.728,0.000331,0.902,0.781,0.131,-6.437,0.0408,111.994,3
6tdsK5sErHWB4ZzCbjpBI4,Chaos Walking - Givenchy Mix,Chaos Walking - Givenchy Mix,Robert Hood,3/12/2021,594867,26,0.417,0.000142,0.474,0.899,0.297,-17.339,0.0493,131.03,4
5e3EF3niG5U2ycCFc0seOL,Sweat,Sweat,Redlight,11/26/2021,176372,49,0.746,0.00342,0.893,0.0624,0.359,-8.426,0.0782,127.975,4
2nm6Vs67PYPj7EfFoE2L49,Thank God I'm A Lizard,Family Portrait,Ross from Friends,7/27/2018,306118,38,0.7,0.000853,0.7,0.483,0.0774,-9.429,0.0384,124.004,4
781pCS1OuWtdIYyNVPV86K,Delicate Limbs (feat. serpentwithfeet),Delicate Limbs (feat. serpentwithfeet),serpentwithfeet,1/8/2021,198626,35,0.304,0.0121,0.479,0.022,0.109,-10.074,0.0349,81.578,4
4k7XbUsvGNWkveNCFjVjbo,Just Us,Just Us,CINTHIE,2/17/2021,405769,0,0.782,0.00092,0.841,0.796,0.0834,-9.867,0.0826,124.989,4
3beMeoozbBTrATGW5u4Emz,White Lights,Cataclysmic,Jordan Gill,10/19/2020,491652,29,0.804,0.0134,0.684,0.913,0.0822,-10.041,0.0726,124.001,3
5nhCNDNbudIii09s8L6aFs,Dance Tonight Revolution Tomorrow,Scacco Matto,Lorenzo Senni,4/24/2020,452853,31,0.836,0.902,0.461,0.891,0.0989,-11.961,0.0879,130.043,4
1UrvOgh8GajpKp39Qj2WUR,No Hay Mañana - Club Mix,No Hay Mañana,COCO-PALOMA,7/30/2021,423601,42,0.635,0.00147,0.83,0.53,0.0734,-7.588,0.0431,140.018,4
0n5lyd7CH2765y89ayEwHN,Blessed - Virgil Abloh Future-Jazz Remix,Blessed / Cleopatra Remixes,Virgil Abloh,5/31/2019,398665,30,0.756,0.0185,0.764,0.524,0.114,-9.168,0.119,128.025,4
2ZLX6RCcJLp4uoIH2CwivA,Woodpecker,Woodpecker,Castelle,10/30/2020,206441,44,0.807,0.000631,0.823,0.696,0.305,-9.145,0.056,122.712,4
4WpbJlrScdfbCilNSJKLRt,My Lullaby for You,"Cyberpunk 2077: Radio, Vol. 4 (Original Soundtrack)",Bara Nova,1/1/2021,334587,50,0.87,0.0172,0.484,0.799,0.116,-10.281,0.0806,119.012,4
56Mb7S3hgCT3oie2GbM9dm,Price of Highest Consciousness,Price of Highest Consciousness,rRoxymore,10/20/2020,368404,0,0.799,0.0145,0.731,0.873,0.0705,-13.057,0.0827,126.01,4
0kkV16AVMLlMt5tMYZEM2H,At First Sight,Illusion Of Time,Alessandro Cortini,3/27/2020,207920,31,0.123,0.0383,0.475,0.639,0.105,-16.829,0.045,96.416,4
6351qyccfDeVbjSgIR7Yvq,Electrian,Galazy EP,DJ Seinfeld,5/17/2019,412197,35,0.673,0.00181,0.58,0.854,0.101,-6.37,0.0471,130.998,4
27conlAgRobiIqsr5fjK6T,IXP-42,Twisted Future EP,Cromby,3/12/2021,318067,28,0.771,0.00551,0.923,0.914,0.0841,-8.492,0.0436,134,4
5r8HTctugtsyA9SrnDlvb5,We're Alive - Virgil Abloh Remix,Love Letters Remix Edition,Virgil Abloh,9/11/2019,389749,29,0.778,6.29E-05,0.799,0.857,0.0985,-11.417,0.0484,125.006,4
5c9mk8S49pGZnUWXVLEGpI,Jam Fam - Chanel Show Version,Jam Fam (Chanel Show Version),Planningtorock,6/30/2020,209555,27,0.675,0.0712,0.806,0.469,0.0434,-4.213,0.0361,125.975,4
34aM4AadnV3foQ1cadQYr9,Controller,Controller,Channel Tres,4/17/2018,208458,0,0.888,0.00469,0.696,0.296,0.0466,-6.597,0.0608,118.003,4
4GT3Qum7qq52hP8PRtORMT,Never Sleep,Never Sleep #1,Gabber Eleganza,3/23/2018,293200,28,0.354,0.000235,0.534,0.822,0.15,-14.514,0.0652,75.12,4
0R7KkoK3CRaKwb9gYeH1st,Han Jan - Edit,Han Jan,Peggy Gou,2/26/2018,242983,47,0.796,0.016,0.784,0.319,0.0888,-10.201,0.0477,122.999,4
1appKZZwq0t8cBeovLBPKi,"they told us it was hard, but they were wrong.",acts of rebellion,Ela Minus,10/23/2020,360988,45,0.536,0.0416,0.648,0.692,0.11,-9.991,0.0447,129.406,4
6AxBhyZDlChhX1lNDGCf0P,Hold Up,Hold Up,Moore Kismet,1/28/2022,124096,52,0.784,0.00736,0.871,0.234,0.0833,-2.902,0.239,129.903,4
32qENt36EnFCKOEGzLjRBY,YSL,HYPNOTIZE EP,Psycho Boys Club,6/18/2021,162462,28,0.794,0.0148,0.695,0.83,0.312,-7.105,0.0982,130.006,4
14Ni5erIxyY8Y7nWbuDtpf,Eat The Runway,Eat The Runway,LaLa Ri,10/29/2021,188601,30,0.673,0.0484,0.913,0.000911,0.351,-7.12,0.0711,124.043,4
5jnyeC8SjI3vUOtstA5kZy,Jam Fam - Chanel Show Version,Planningtochanel,Planningtorock,7/22/2020,209555,42,0.675,0.0712,0.806,0.469,0.0434,-4.213,0.0361,125.975,4
6oIBzo2Ui4wTSPp056zkQx,Birdie,Birdie,Squire,10/23/2020,417548,0,0.634,0.000711,0.596,0.828,0.105,-10.735,0.0637,119.988,4
6myz65R8kdkWg1ZWzDFgLK,Small Talk (Okay) - Short Edit,Small Talk (Okay),SOHMI,4/20/2021,260500,35,0.58,0.00119,0.837,0.18,0.287,-7.816,0.0366,121.016,4
4khOQnuz9OxG8bejxuqQdz,WANT IT,WANT IT,NICOLAS,1/22/2021,213782,0,0.657,0.214,0.756,0.712,0.12,-9.684,0.0363,118.993,4
4D5WSNm7QGcNcSHRBPKvQN,Time Stands Still,Time Warps,Richie Hawtin,11/27/2020,997569,29,0.651,0.291,0.755,0.892,0.134,-11.232,0.0485,134.008,4
17LitdKbTWpI71DOqMgogL,Jardins Aquatics,Poiemusia La Nau Dels Argonautes,Pep Llopis,6/16/2017,358582,0,0.605,0.917,0.679,0.912,0.0985,-8.854,0.0421,169.467,4
6xbSap2nySRGj1XEptt4Tn,Fierce,Late Night Specialist,Rory Marshall,4/23/2021,362268,31,0.795,0.00873,0.949,0.82,0.0687,-8.269,0.0579,129.999,4
4ND92kpiHy3mxvLVgFSowz,Play In The Dark,Play In The Dark,The Martinez Brothers,2/19/2021,295832,35,0.69,0.00111,0.782,0.819,0.12,-9.811,0.0561,129.013,4
0K5tCOHMG1GN4HsBTOljKm,Famous Monsters,Famous Monsters,Chromatics,3/6/2020,397267,40,0.734,0.00087,0.696,0.195,0.104,-7.852,0.0337,110.008,4
6urOPAkDfSK1LZ3jeHVgGA,Rock To The Beat,Heavenly Revisited Album,e-Dancer,6/30/2017,203334,24,0.63,0.0319,0.79,0.934,0.319,-8.208,0.0381,123.954,4
22ow8393DBKJmpfvg56EAD,Sol,Sol De Mi Vida,Dinamarca,6/15/2018,187594,31,0.633,0.474,0.923,0.745,0.113,-3.974,0.0418,94.99,4
21wXCpWHhImzz4KYHxQ71q,E,E,ermhoi,2/19/2021,252459,28,0.455,0.289,0.553,0.312,0.144,-12.145,0.0453,119.975,4
78Y0MDNQJea7OsrUpcatF2,3AM IN CHELSEA,DIAMOND TAPE,Devault,2/18/2022,246102,40,0.617,0.0132,0.876,0.611,0.686,-5.741,0.044,117.996,4
3fvl0xzlAeO52HpNUwtSsC,Animosity - SOPHIE Remix,Animosity (SOPHIE Remix),SOPHIE,8/4/2020,486761,27,0.497,0.432,0.41,0.761,0.137,-18.681,0.175,141.961,4
0rG5nqOJMU8uEqq4RGC7oN,Orvnge,Orvnge,Virgil Abloh,1/26/2018,262327,31,0.791,0.00101,0.95,0.836,0.125,-5.955,0.0567,129.993,4
1POFzL0A1tDFkYgSNgcGUi,Be Loved - Daniel Avery's'Divided Love'Remix,Be Loved,Daniel Avery,12/2/2011,471124,22,0.889,0.144,0.806,0.869,0.196,-8.148,0.1,109.998,4
6oHfHOnAFfDNb0qP5gQkDv,Prada Spring / Summer 2019 Women’s Campaign: Double Exposure (Belle),Prada Spring / Summer 2019 Women’s Campaign: Double Exposure (Belle),Frédéric Sanchez,2/6/2019,82200,22,0.242,0.696,0.246,0.849,0.109,-16.213,0.032,99.836,4
20Q1NJcsDQthZNs1g3T6e7,Young Lies,Young Lies,Damon Albarn,3/30/2021,230840,38,0.712,0.0206,0.673,0.0176,0.327,-8.295,0.0643,121.008,4
3VICFKiIgp3V8OwOLZq4LL,Strut,Strut,Big Freedia,5/7/2021,156480,42,0.907,0.0441,0.664,0.0001,0.114,-5.711,0.222,124.93,4
0qw6U1nveUfBG6wggthDt8,1 Bump,1 Bump,partywithray,8/6/2021,193800,25,0.773,0.0074,0.658,0.317,0.0456,-9.461,0.0756,109.012,4
3gx1D5cgZgLnPiKLstrmtJ,Beograd - Edit,Thirst,SebastiAn,11/8/2019,216707,39,0.431,0.226,0.483,0,0.228,-6.721,0.0383,115.025,4
78K3N4N9BLS9nKUxINO3Zg,U. - Junior Sanchez Remix,U. (Junior Sanchez Remix),Junior Sanchez,6/4/2021,164000,30,0.704,0.0205,0.816,0.552,0.0854,-7.928,0.0517,120.015,4
0GQZojX9G6n6YADImDzYW4,Parola - Rework,Variations,Anna Caragnano,7/15/2019,429000,44,0.792,0.632,0.813,0.876,0.0865,-10.476,0.0518,120.04,4
7kBEQjXoeOGPGFaGIN9Ri8,Romance Noire,Romance Noire,Double Mixte,2/14/2019,312467,38,0.653,0.0275,0.54,0.328,0.202,-11.165,0.0459,119.966,4
0UEqdYaTjYYLuEr6fLneDl,So Right,Working Class Woman,Marie Davidson,10/5/2018,306188,30,0.771,0.018,0.629,0.848,0.102,-10.087,0.0655,127.384,4
6ysRK6One7O5GiRVvrs0x1,He,Do You Love Her Now / He,Jai Paul,6/2/2019,268000,0,0.743,0.514,0.441,0.00524,0.309,-11.169,0.0898,95.024,4
2REuKIENtXdluRdxVFYG17,We All Move Together - Kevin Saunderson x Latroit Remix,We All Move Together (Kevin Saunderson x Latroit Remix),Latroit,8/28/2020,200000,33,0.736,9.25E-05,0.852,0.603,0.671,-5.352,0.0563,126.025,4
1qWRGD7w0sd4ManHNxEjOa,The Volume,The Volume / The Music Is Mine,Alan T,3/5/2021,397107,0,0.787,0.000931,0.876,0.551,0.083,-8.816,0.0719,128.023,4
4Tzw9IdZbVyzmpWrvsGaNX,Wildfires,Untitled (Black Is),SAULT,6/19/2020,206947,72,0.862,0.108,0.314,0.156,0.0878,-8.269,0.0369,114.472,4
33F1mJbbdTdmZuSI5zxoSw,Pluie fine - Polo & Pan Remix,Fille de ta région remixée,Polo & Pan,3/24/2017,238081,50,0.849,0.383,0.7,0.731,0.0955,-8.064,0.0625,118.011,4
1WA5dWFBwokGf1dIRLYwVD,Boylife in EU,Starz,Yung Lean,5/15/2020,216360,53,0.393,0.105,0.646,0.0202,0.112,-7.533,0.0371,144.869,4
2OnvTZkMILuJefMWnTqEfi,Bayside,Bayside,Obskür,8/23/2019,329042,0,0.892,0.00228,0.941,4.74E-05,0.0441,-3.813,0.251,124.017,4
6mXZitYdWnNeNx9t8waEc7,Sensation - (Rrose Remix),Sensation (Rrose Remix) // Clear (Abdulla Rashim Remix),Rrose,8/19/2016,512000,0,0.562,0.167,0.616,0.861,0.108,-14.378,0.0521,120.008,4
2GNljwVh9HSEIAReooDJnL,Domestic Tasks,Domestic Tasks,Sébastien Tellier,4/8/2020,325798,26,0.662,0.0256,0.473,0.505,0.298,-9.047,0.0328,104.997,4
7Crjmkp1INHKL6dY9ofSMe,Helix - Gesaffelstein Vision Remix,Helix,Gesaffelstein,2013,276961,27,0.829,0.00489,0.516,0.75,0.064,-6.535,0.0553,116.975,4
5naPQFvHKRHo2iNgUOgMX1,1982,First Album (2009 Reissue),The Hacker,2001,319493,44,0.793,5.38E-06,0.677,0.376,0.0545,-6.314,0.0617,131.892,4
08aiKNo2DdNxOUh9PFxEz3,Pinnacles of You,Ecstatic Computation,Caterina Barbieri,5/4/2019,347540,27,0.616,0.76,0.836,0.936,0.111,-8.593,0.0677,180.101,4
2easgxsXK5j6lNp63yZF7S,Musique,"Musique, Vol. 1",Daft Punk,3/29/2006,413600,39,0.821,0.00164,0.885,0.848,0.0851,-6.996,0.0811,117.206,4
6QRW5LyXtArAKluiyYfUA3,sad day,sad day,FKA twigs,11/4/2019,255720,0,0.434,0.809,0.469,0.000215,0.0856,-10.685,0.165,136.745,4
7H9sqtNVPp6eoxnJRMUmm4,Pick Up - Even Shorter Version,Pick Up (Even Shorter Version),DJ Koze,7/19/2018,228480,42,0.728,1.86E-05,0.599,0.699,0.145,-8.85,0.0668,124.887,4
7bK8aDZrDPmvMHjMve0u6B,Dancers,Polymer,Plaid,6/7/2019,300000,40,0.461,0.0014,0.673,0.926,0.135,-9.364,0.0348,175.985,4
6WfL1pwMyFf3IvFWLnre4P,Work It - Soulwax Remix,Work It (Soulwax Remix),Soulwax,4/3/2019,286080,56,0.846,0.319,0.737,0.494,0.0701,-8.611,0.0643,125.018,4
6BlQZAp3rGiVJbSSjJ6LEJ,Ivoire (feat. Kio Amachree),Umami,Kio Amachree,11/10/2017,495872,44,0.84,0.0125,0.923,0.607,0.101,-6.951,0.0587,122.014,4
